id,power_mod_id,car_id,engine_id,hp_gain,torque_nm_gain,notes
1532,3,307,307,6,10,"Catback exhaust for 150hp car = +6 hp"
1533,5,307,307,4,6,"Cold air intake for 150hp car = +4 hp"
1534,7,307,307,0,0,"Intercooler upgrade for 150hp car = +0 hp"
1535,12,307,307,0,0,"LSD differential for 150hp car = +0 hp"
1536,1,308,308,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1537,3,308,308,8,12,"Catback exhaust for 190hp car = +8 hp"
1538,5,308,308,5,8,"Cold air intake for 190hp car = +5 hp"
1539,7,308,308,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1540,12,308,308,0,0,"LSD differential for 190hp car = +0 hp"
1541,1,309,309,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1542,3,309,309,8,12,"Catback exhaust for 190hp car = +8 hp"
1543,5,309,309,5,8,"Cold air intake for 190hp car = +5 hp"
1544,7,309,309,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1545,12,309,309,0,0,"LSD differential for 190hp car = +0 hp"
1546,1,310,310,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1547,3,310,310,8,12,"Catback exhaust for 190hp car = +8 hp"
1548,5,310,310,5,8,"Cold air intake for 190hp car = +5 hp"
1549,7,310,310,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1550,12,310,310,0,0,"LSD differential for 190hp car = +0 hp"
1551,1,311,311,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1552,3,311,311,8,12,"Catback exhaust for 190hp car = +8 hp"
1553,5,311,311,5,8,"Cold air intake for 190hp car = +5 hp"
1554,7,311,311,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1555,12,311,311,0,0,"LSD differential for 190hp car = +0 hp"
1556,1,312,312,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1557,3,312,312,8,12,"Catback exhaust for 190hp car = +8 hp"
1558,5,312,312,5,8,"Cold air intake for 190hp car = +5 hp"
1559,7,312,312,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1560,12,312,312,0,0,"LSD differential for 190hp car = +0 hp"
1561,1,313,313,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1562,3,313,313,8,12,"Catback exhaust for 190hp car = +8 hp"
1563,5,313,313,5,8,"Cold air intake for 190hp car = +5 hp"
1564,7,313,313,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1565,12,313,313,0,0,"LSD differential for 190hp car = +0 hp"
1566,1,314,314,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1567,3,314,314,8,12,"Catback exhaust for 190hp car = +8 hp"
1568,5,314,314,5,8,"Cold air intake for 190hp car = +5 hp"
1569,7,314,314,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1570,12,314,314,0,0,"LSD differential for 190hp car = +0 hp"
1571,1,315,315,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1572,3,315,315,8,12,"Catback exhaust for 190hp car = +8 hp"
1573,5,315,315,5,8,"Cold air intake for 190hp car = +5 hp"
1574,7,315,315,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1575,12,315,315,0,0,"LSD differential for 190hp car = +0 hp"
1576,1,316,316,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1577,3,316,316,8,12,"Catback exhaust for 190hp car = +8 hp"
1578,5,316,316,5,8,"Cold air intake for 190hp car = +5 hp"
1579,7,316,316,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1580,12,316,316,0,0,"LSD differential for 190hp car = +0 hp"
1581,1,317,317,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1582,3,317,317,8,12,"Catback exhaust for 190hp car = +8 hp"
1583,5,317,317,5,8,"Cold air intake for 190hp car = +5 hp"
1584,7,317,317,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1585,12,317,317,0,0,"LSD differential for 190hp car = +0 hp"
1586,1,318,318,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1587,3,318,318,8,12,"Catback exhaust for 190hp car = +8 hp"
1588,5,318,318,5,8,"Cold air intake for 190hp car = +5 hp"
1589,7,318,318,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1590,12,318,318,0,0,"LSD differential for 190hp car = +0 hp"
1591,1,319,319,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1592,3,319,319,8,12,"Catback exhaust for 190hp car = +8 hp"
1593,5,319,319,5,8,"Cold air intake for 190hp car = +5 hp"
1594,7,319,319,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1595,12,319,319,0,0,"LSD differential for 190hp car = +0 hp"
1596,1,320,320,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1597,3,320,320,8,12,"Catback exhaust for 190hp car = +8 hp"
1598,5,320,320,5,8,"Cold air intake for 190hp car = +5 hp"
1599,7,320,320,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1600,12,320,320,0,0,"LSD differential for 190hp car = +0 hp"
1601,1,321,321,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1602,3,321,321,8,12,"Catback exhaust for 190hp car = +8 hp"
1603,5,321,321,5,8,"Cold air intake for 190hp car = +5 hp"
1604,7,321,321,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1605,12,321,321,0,0,"LSD differential for 190hp car = +0 hp"
1606,1,322,322,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1607,3,322,322,8,12,"Catback exhaust for 190hp car = +8 hp"
1608,5,322,322,5,8,"Cold air intake for 190hp car = +5 hp"
1609,7,322,322,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1610,12,322,322,0,0,"LSD differential for 190hp car = +0 hp"
1611,1,323,323,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1612,3,323,323,8,12,"Catback exhaust for 190hp car = +8 hp"
1613,5,323,323,5,8,"Cold air intake for 190hp car = +5 hp"
1614,7,323,323,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1615,12,323,323,0,0,"LSD differential for 190hp car = +0 hp"
1616,1,324,324,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1617,3,324,324,8,12,"Catback exhaust for 190hp car = +8 hp"
1618,5,324,324,5,8,"Cold air intake for 190hp car = +5 hp"
1619,7,324,324,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1620,12,324,324,0,0,"LSD differential for 190hp car = +0 hp"
1621,1,325,325,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1622,3,325,325,8,12,"Catback exhaust for 190hp car = +8 hp"
1623,5,325,325,5,8,"Cold air intake for 190hp car = +5 hp"
1624,7,325,325,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1625,12,325,325,0,0,"LSD differential for 190hp car = +0 hp"
1626,1,326,326,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1627,3,326,326,8,12,"Catback exhaust for 190hp car = +8 hp"
1628,5,326,326,5,8,"Cold air intake for 190hp car = +5 hp"
1629,7,326,326,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1630,12,326,326,0,0,"LSD differential for 190hp car = +0 hp"
1631,1,327,327,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1632,3,327,327,8,12,"Catback exhaust for 190hp car = +8 hp"
1633,5,327,327,5,8,"Cold air intake for 190hp car = +5 hp"
1634,7,327,327,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1635,12,327,327,0,0,"LSD differential for 190hp car = +0 hp"
1636,1,328,328,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1637,3,328,328,8,12,"Catback exhaust for 190hp car = +8 hp"
1638,5,328,328,5,8,"Cold air intake for 190hp car = +5 hp"
1639,7,328,328,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1640,12,328,328,0,0,"LSD differential for 190hp car = +0 hp"
1641,1,329,329,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1642,3,329,329,8,12,"Catback exhaust for 190hp car = +8 hp"
1643,5,329,329,5,8,"Cold air intake for 190hp car = +5 hp"
1644,7,329,329,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1645,12,329,329,0,0,"LSD differential for 190hp car = +0 hp"
1646,1,330,330,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1647,3,330,330,8,12,"Catback exhaust for 190hp car = +8 hp"
1648,5,330,330,5,8,"Cold air intake for 190hp car = +5 hp"
1649,7,330,330,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1650,12,330,330,0,0,"LSD differential for 190hp car = +0 hp"
1651,1,331,331,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1652,3,331,331,8,12,"Catback exhaust for 190hp car = +8 hp"
1653,5,331,331,5,8,"Cold air intake for 190hp car = +5 hp"
1654,7,331,331,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1655,12,331,331,0,0,"LSD differential for 190hp car = +0 hp"
1656,1,332,332,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1657,3,332,332,8,12,"Catback exhaust for 190hp car = +8 hp"
1658,5,332,332,5,8,"Cold air intake for 190hp car = +5 hp"
1659,7,332,332,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1660,12,332,332,0,0,"LSD differential for 190hp car = +0 hp"
1661,1,333,333,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1662,3,333,333,8,12,"Catback exhaust for 190hp car = +8 hp"
1663,5,333,333,5,8,"Cold air intake for 190hp car = +5 hp"
1664,7,333,333,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1665,12,333,333,0,0,"LSD differential for 190hp car = +0 hp"
1666,1,334,334,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1667,3,334,334,8,12,"Catback exhaust for 190hp car = +8 hp"
1668,5,334,334,5,8,"Cold air intake for 190hp car = +5 hp"
1669,7,334,334,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1670,12,334,334,0,0,"LSD differential for 190hp car = +0 hp"
1671,1,335,335,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1672,3,335,335,8,12,"Catback exhaust for 190hp car = +8 hp"
1673,5,335,335,5,8,"Cold air intake for 190hp car = +5 hp"
1674,7,335,335,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1675,12,335,335,0,0,"LSD differential for 190hp car = +0 hp"
1676,1,336,336,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1677,3,336,336,8,12,"Catback exhaust for 190hp car = +8 hp"
1678,5,336,336,5,8,"Cold air intake for 190hp car = +5 hp"
1679,7,336,336,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1680,12,336,336,0,0,"LSD differential for 190hp car = +0 hp"
1681,1,337,337,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1682,3,337,337,8,12,"Catback exhaust for 190hp car = +8 hp"
1683,5,337,337,5,8,"Cold air intake for 190hp car = +5 hp"
1684,7,337,337,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1685,12,337,337,0,0,"LSD differential for 190hp car = +0 hp"
1686,1,338,338,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1687,3,338,338,8,12,"Catback exhaust for 190hp car = +8 hp"
1688,5,338,338,5,8,"Cold air intake for 190hp car = +5 hp"
1689,7,338,338,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1690,12,338,338,0,0,"LSD differential for 190hp car = +0 hp"
1691,1,339,339,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1692,3,339,339,8,12,"Catback exhaust for 190hp car = +8 hp"
1693,5,339,339,5,8,"Cold air intake for 190hp car = +5 hp"
1694,7,339,339,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1695,12,339,339,0,0,"LSD differential for 190hp car = +0 hp"
1696,1,340,340,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1697,3,340,340,8,12,"Catback exhaust for 190hp car = +8 hp"
1698,5,340,340,5,8,"Cold air intake for 190hp car = +5 hp"
1699,7,340,340,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1700,12,340,340,0,0,"LSD differential for 190hp car = +0 hp"
1701,1,341,341,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1702,3,341,341,8,12,"Catback exhaust for 190hp car = +8 hp"
1703,5,341,341,5,8,"Cold air intake for 190hp car = +5 hp"
1704,7,341,341,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1705,12,341,341,0,0,"LSD differential for 190hp car = +0 hp"
1706,1,342,342,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1707,3,342,342,8,12,"Catback exhaust for 190hp car = +8 hp"
1708,5,342,342,5,8,"Cold air intake for 190hp car = +5 hp"
1709,7,342,342,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1710,12,342,342,0,0,"LSD differential for 190hp car = +0 hp"
1711,1,343,343,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1712,3,343,343,8,12,"Catback exhaust for 190hp car = +8 hp"
1713,5,343,343,5,8,"Cold air intake for 190hp car = +5 hp"
1714,7,343,343,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1715,12,343,343,0,0,"LSD differential for 190hp car = +0 hp"
1716,1,344,344,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1717,3,344,344,8,12,"Catback exhaust for 190hp car = +8 hp"
1718,5,344,344,5,8,"Cold air intake for 190hp car = +5 hp"
1719,7,344,344,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1720,12,344,344,0,0,"LSD differential for 190hp car = +0 hp"
1721,1,345,345,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1722,3,345,345,8,12,"Catback exhaust for 190hp car = +8 hp"
1723,5,345,345,5,8,"Cold air intake for 190hp car = +5 hp"
1724,7,345,345,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1725,12,345,345,0,0,"LSD differential for 190hp car = +0 hp"
1726,1,346,346,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1727,3,346,346,8,12,"Catback exhaust for 190hp car = +8 hp"
1728,5,346,346,5,8,"Cold air intake for 190hp car = +5 hp"
1729,7,346,346,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1730,12,346,346,0,0,"LSD differential for 190hp car = +0 hp"
1731,1,347,347,20,35,"Stage 1 ECU for 190hp car = +20 hp"
1732,3,347,347,8,12,"Catback exhaust for 190hp car = +8 hp"
1733,5,347,347,5,8,"Cold air intake for 190hp car = +5 hp"
1734,7,347,347,8,12,"Intercooler upgrade for 190hp car = +8 hp"
1735,12,347,347,0,0,"LSD differential for 190hp car = +0 hp"
1736,1,348,348,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1737,3,348,348,10,15,"Catback exhaust for 265hp car = +10 hp"
1738,5,348,348,6,10,"Cold air intake for 265hp car = +6 hp"
1739,7,348,348,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1740,12,348,348,0,0,"LSD differential for 265hp car = +0 hp"
1741,1,349,349,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1742,3,349,349,10,15,"Catback exhaust for 265hp car = +10 hp"
1743,5,349,349,6,10,"Cold air intake for 265hp car = +6 hp"
1744,7,349,349,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1745,12,349,349,0,0,"LSD differential for 265hp car = +0 hp"
1746,1,350,350,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1747,3,350,350,10,15,"Catback exhaust for 265hp car = +10 hp"
1748,5,350,350,6,10,"Cold air intake for 265hp car = +6 hp"
1749,7,350,350,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1750,12,350,350,0,0,"LSD differential for 265hp car = +0 hp"
1751,1,351,351,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1752,3,351,351,10,15,"Catback exhaust for 265hp car = +10 hp"
1753,5,351,351,6,10,"Cold air intake for 265hp car = +6 hp"
1754,7,351,351,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1755,12,351,351,0,0,"LSD differential for 265hp car = +0 hp"
1756,1,352,352,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1757,3,352,352,10,15,"Catback exhaust for 265hp car = +10 hp"
1758,5,352,352,6,10,"Cold air intake for 265hp car = +6 hp"
1759,7,352,352,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1760,12,352,352,0,0,"LSD differential for 265hp car = +0 hp"
1761,1,353,353,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1762,3,353,353,10,15,"Catback exhaust for 265hp car = +10 hp"
1763,5,353,353,6,10,"Cold air intake for 265hp car = +6 hp"
1764,7,353,353,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1765,12,353,353,0,0,"LSD differential for 265hp car = +0 hp"
1766,1,354,354,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1767,3,354,354,10,15,"Catback exhaust for 265hp car = +10 hp"
1768,5,354,354,6,10,"Cold air intake for 265hp car = +6 hp"
1769,7,354,354,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1770,12,354,354,0,0,"LSD differential for 265hp car = +0 hp"
1771,1,355,355,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1772,3,355,355,10,15,"Catback exhaust for 265hp car = +10 hp"
1773,5,355,355,6,10,"Cold air intake for 265hp car = +6 hp"
1774,7,355,355,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1775,12,355,355,0,0,"LSD differential for 265hp car = +0 hp"
1776,1,356,356,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1777,3,356,356,10,15,"Catback exhaust for 265hp car = +10 hp"
1778,5,356,356,6,10,"Cold air intake for 265hp car = +6 hp"
1779,7,356,356,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1780,12,356,356,0,0,"LSD differential for 265hp car = +0 hp"
1781,1,357,357,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1782,3,357,357,10,15,"Catback exhaust for 265hp car = +10 hp"
1783,5,357,357,6,10,"Cold air intake for 265hp car = +6 hp"
1784,7,357,357,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1785,12,357,357,0,0,"LSD differential for 265hp car = +0 hp"
1786,1,358,358,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1787,3,358,358,10,15,"Catback exhaust for 265hp car = +10 hp"
1788,5,358,358,6,10,"Cold air intake for 265hp car = +6 hp"
1789,7,358,358,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1790,12,358,358,0,0,"LSD differential for 265hp car = +0 hp"
1791,1,359,359,25,40,"Stage 1 ECU for 265hp car = +25 hp"
1792,3,359,359,10,15,"Catback exhaust for 265hp car = +10 hp"
1793,5,359,359,6,10,"Cold air intake for 265hp car = +6 hp"
1794,7,359,359,10,15,"Intercooler upgrade for 265hp car = +10 hp"
1795,12,359,359,0,0,"LSD differential for 265hp car = +0 hp"
1796,1,360,360,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1797,3,360,360,12,18,"Catback exhaust for 286hp car = +12 hp"
1798,5,360,360,7,12,"Cold air intake for 286hp car = +7 hp"
1799,7,360,360,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1800,12,360,360,0,0,"LSD differential for 286hp car = +0 hp"
1801,1,361,361,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1802,3,361,361,12,18,"Catback exhaust for 286hp car = +12 hp"
1803,5,361,361,7,12,"Cold air intake for 286hp car = +7 hp"
1804,7,361,361,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1805,12,361,361,0,0,"LSD differential for 286hp car = +0 hp"
1806,1,362,362,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1807,3,362,362,12,18,"Catback exhaust for 286hp car = +12 hp"
1808,5,362,362,7,12,"Cold air intake for 286hp car = +7 hp"
1809,7,362,362,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1810,12,362,362,0,0,"LSD differential for 286hp car = +0 hp"
1811,1,363,363,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1812,3,363,363,12,18,"Catback exhaust for 286hp car = +12 hp"
1813,5,363,363,7,12,"Cold air intake for 286hp car = +7 hp"
1814,7,363,363,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1815,12,363,363,0,0,"LSD differential for 286hp car = +0 hp"
1816,1,364,364,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1817,3,364,364,12,18,"Catback exhaust for 286hp car = +12 hp"
1818,5,364,364,7,12,"Cold air intake for 286hp car = +7 hp"
1819,7,364,364,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1820,12,364,364,0,0,"LSD differential for 286hp car = +0 hp"
1821,1,365,365,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1822,3,365,365,12,18,"Catback exhaust for 286hp car = +12 hp"
1823,5,365,365,7,12,"Cold air intake for 286hp car = +7 hp"
1824,7,365,365,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1825,12,365,365,0,0,"LSD differential for 286hp car = +0 hp"
1826,1,366,366,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1827,3,366,366,12,18,"Catback exhaust for 286hp car = +12 hp"
1828,5,366,366,7,12,"Cold air intake for 286hp car = +7 hp"
1829,7,366,366,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1830,12,366,366,0,0,"LSD differential for 286hp car = +0 hp"
1831,1,367,367,30,50,"Stage 1 ECU for 286hp car = +30 hp"
1832,3,367,367,12,18,"Catback exhaust for 286hp car = +12 hp"
1833,5,367,367,7,12,"Cold air intake for 286hp car = +7 hp"
1834,7,367,367,12,18,"Intercooler upgrade for 286hp car = +12 hp"
1835,12,367,367,0,0,"LSD differential for 286hp car = +0 hp"
1836,1,368,368,40,70,"Stage 1 ECU for 374hp car = +40 hp"
1837,3,368,368,18,25,"Catback exhaust for 374hp car = +18 hp"
1838,5,368,368,10,16,"Cold air intake for 374hp car = +10 hp"
1839,7,368,368,18,30,"Intercooler upgrade for 374hp car = +18 hp"
1840,12,368,368,0,0,"LSD differential for 374hp car = +0 hp"
1841,1,369,369,40,70,"Stage 1 ECU for 374hp car = +40 hp"
1842,3,369,369,18,25,"Catback exhaust for 374hp car = +18 hp"
1843,5,369,369,10,16,"Cold air intake for 374hp car = +10 hp"
1844,7,369,369,18,30,"Intercooler upgrade for 374hp car = +18 hp"
1845,12,369,369,0,0,"LSD differential for 374hp car = +0 hp"
1846,1,370,370,35,60,"Stage 1 ECU for 340hp car = +35 hp"
1847,3,370,370,15,22,"Catback exhaust for 340hp car = +15 hp"
1848,5,370,370,8,14,"Cold air intake for 340hp car = +8 hp"
1849,7,370,370,15,25,"Intercooler upgrade for 340hp car = +15 hp"
1850,12,370,370,0,0,"LSD differential for 340hp car = +0 hp"
1851,1,371,371,50,80,"Stage 1 ECU for 480hp car = +50 hp"
1852,3,371,371,20,30,"Catback exhaust for 480hp car = +20 hp"
1853,5,371,371,12,18,"Cold air intake for 480hp car = +12 hp"
1854,7,371,371,20,35,"Intercooler upgrade for 480hp car = +20 hp"
1855,12,371,371,0,0,"LSD differential for 480hp car = +0 hp"
1856,1,372,372,60,90,"Stage 1 ECU for 510hp car = +60 hp"
1857,3,372,372,25,35,"Catback exhaust for 510hp car = +25 hp"
1858,5,372,372,15,22,"Cold air intake for 510hp car = +15 hp"
1859,7,372,372,25,40,"Intercooler upgrade for 510hp car = +25 hp"
1860,12,372,372,0,0,"LSD differential for 510hp car = +0 hp"
1861,1,373,373,60,90,"Stage 1 ECU for 510hp car = +60 hp"
1862,3,373,373,25,35,"Catback exhaust for 510hp car = +25 hp"
1863,5,373,373,15,22,"Cold air intake for 510hp car = +15 hp"
1864,7,373,373,25,40,"Intercooler upgrade for 510hp car = +25 hp"
1865,12,373,373,0,0,"LSD differential for 510hp car = +0 hp"
1866,1,374,374,15,25,"Stage 1 ECU for 156hp car = +15 hp"
1867,3,374,374,6,10,"Catback exhaust for 156hp car = +6 hp"
1868,5,374,374,4,6,"Cold air intake for 156hp car = +4 hp"
1869,7,374,374,0,0,"Intercooler upgrade for 156hp car = +0 hp"
1870,12,374,374,0,0,"LSD differential for 156hp car = +0 hp"
1871,1,375,375,15,25,"Stage 1 ECU for 156hp car = +15 hp"
1872,3,375,375,6,10,"Catback exhaust for 156hp car = +6 hp"
1873,5,375,375,4,6,"Cold air intake for 156hp car = +4 hp"
1874,7,375,375,0,0,"Intercooler upgrade for 156hp car = +0 hp"
1875,12,375,375,0,0,"LSD differential for 156hp car = +0 hp"
1876,1,376,376,15,25,"Stage 1 ECU for 156hp car = +15 hp"
