id,car_id,engine_id,power_hp,torque_nm,Accel_0-100,top_speed
3307,3307,3307,184,390,"7,2 ",242
3308,3308,3308,184,390,"7,4 ",235
3309,3309,3309,184,390,"7,7 ",234
3310,3310,3310,184,390,"7,9 ",228
3311,3311,3311,118,180,"10,9 ",202
3312,3312,3312,118,180,"12,6 ",196
3313,3313,3313,150,190,"10,2 ",214
3314,3314,3314,170,210,"8,5 ",224
3315,3315,3315,170,210,"9,6 ",221
3316,3316,3316,192,245,"7,5 ",237
3317,3317,3317,192,245,"8,6 ",234
3318,3318,3318,192,245,"7,7 ",231
3319,3319,3319,192,245,"8,3 ",228
3320,3320,3320,193,280,"7,3 ",237
3321,3321,3321,193,280,"8,4 ",232
3322,3322,3322,231,300,"6,7 ",250
3323,3323,3323,231,300,"7,2 ",243
3324,3324,3324,231,300,"7,6 ",243
3325,3325,3325,231,300,"8,0 ",238
3326,3326,3326,136,280,"10,1 ",207
3327,3327,3327,136,280,"10,6 ",207
3328,3328,3328,184,390,"7,9 ",225
3329,3329,3329,184,390,"8,3 ",225
3330,3330,3330,184,390,"8,7 ",221
3331,3331,3331,184,390,"8,9 ",221
3332,3332,3332,115,175,"10,9 ",201
3333,3333,3333,115,175,"11,9 ",196
3334,3334,3334,143,200,"9,3 ",214
3335,3335,3335,143,200,"10,2 ",211
3336,3336,3336,192,245,"7,1 ",235
3337,3337,3337,192,245,"8,3 ",232
3338,3338,3338,150,330,"8,9 ",214
3339,3339,3339,150,330,"9,1 ",211
3340,3340,3340,118,180,"10,4 ",206
3341,3341,3341,118,180,"12,2 ",202
3342,3342,3342,118,180,"10,4 ",206
3343,3343,3343,118,180,"12,2 ",202
3344,3344,3344,143,200,"9,3 ",218
3345,3345,3345,143,200,"10,2 ",214
3346,3346,3346,150,190,"9,9 ",221
3347,3347,3347,150,190,"10,9 ",218
3348,3348,3348,170,210,"8,3 ",226
3349,3349,3349,170,210,"9,4 ",223
3350,3350,3350,170,245,"8,0 ",233
3351,3351,3351,170,245,"9,0 ",230
3352,3352,3352,192,245,"7,3 ",240
3353,3353,3353,192,245,"8,4 ",237
3354,3354,3354,231,300,"6,5 ",250
3355,3355,3355,231,300,"7,0 ",247
3356,3356,3356,193,280,"7,0 ",242
3357,3357,3357,193,280,"8,1 ",237
3358,3358,3358,170,210,"9,1 ",222
3359,3359,3359,170,210,"10,2 ",219
3360,3360,3360,170,245,"8,6 ",225
3361,3361,3361,170,245,"9,7 ",220
3362,3362,3362,192,245,"8,0 ",234
3363,3363,3363,192,245,"9,1 ",230
3364,3364,3364,231,300,"6,9 ",247
3365,3365,3365,231,300,"7,5 ",240
3366,3366,3366,99,141,"12,7 ",195
3367,3367,3367,102,150,"12,7 ",195
3368,3368,3368,102,150,"15,2 ",189
3369,3369,3369,102,150,"12,7 ",195
3370,3370,3370,102,150,"15,2 ",189
3371,3371,3371,102,150,"12,7 ",195
3372,3372,3372,102,150,"15,2 ",189
3373,3373,3373,102,150,"12,7 ",195
3374,3374,3374,102,150,"15,2 ",189
3375,3375,3375,113,165,"11,3 ",201
3376,3376,3376,115,168,"11,3 ",201
3377,3377,3377,115,168,"12,4 ",198
3378,3378,3378,115,168,"11,3 ",201
3379,3379,3379,115,168,"12,4 ",198
3380,3380,3380,115,168,"11,3 ",201
3381,3381,3381,115,168,"12,4 ",198
3382,3382,3382,115,168,"11,3 ",201
3383,3383,3383,115,168,"12,4 ",198
3384,3384,3384,150,190,"9,9 ",214
3385,3385,3385,150,190,"10,7 ",210
3386,3386,3386,150,190,"9,9 ",214
3387,3387,3387,150,190,"10,7 ",210
3388,3388,3388,150,190,"9,9 ",214
3389,3389,3389,150,190,"10,7 ",210
3390,3390,3390,150,190,"9,9 ",214
3391,3391,3391,150,190,"10,7 ",210
3392,3392,3392,170,245,"8,0 ",227
3393,3393,3393,170,245,"9,0 ",223
3394,3394,3394,170,245,"8,0 ",227
3395,3395,3395,170,245,"9,0 ",223
3396,3396,3396,170,245,"8,0 ",227
3397,3397,3397,170,245,"9,0 ",223
3398,3398,3398,170,245,"8,0 ",227
3399,3399,3399,170,245,"9,0 ",223
3400,3400,3400,192,245,"8,0 ",230
3401,3401,3401,193,280,"7,3 ",236
3402,3402,3402,193,280,"7,9 ",231
3403,3403,3403,193,280,"7,3 ",236
3404,3404,3404,193,280,"7,9 ",231
3405,3405,3405,193,280,"7,3 ",236
3406,3406,3406,193,280,"7,9 ",231
3407,3407,3407,193,280,"7,3 ",236
3408,3408,3408,193,280,"7,9 ",231
3409,3409,3409,90,190,"14,4 ",182
3410,3410,3410,90,190,"14,4 ",182
3411,3411,3411,90,190,"14,4 ",182
3412,3412,3412,90,190,"14,4 ",182
3413,3413,3413,115,222,"12,0 ",198
3414,3414,3414,115,222,"12,5 ",196
3415,3415,3415,115,222,"12,0 ",198
3416,3416,3416,115,222,"12,5 ",196
3417,3417,3417,115,222,"12,0 ",198
3418,3418,3418,115,222,"12,5 ",196
3419,3419,3419,115,222,"12,0 ",198
3420,3420,3420,115,222,"12,5 ",196
3421,3421,3421,143,280,"10,4 ",214
3422,3422,3422,143,280,"10,8 ",211
3423,3423,3423,143,280,"10,4 ",214
3424,3424,3424,143,280,"10,9 ",212
3425,3425,3425,143,280,"10,4 ",214
3426,3426,3426,143,280,"10,9 ",212
3427,3427,3427,143,280,"10,4 ",214
3428,3428,3428,143,280,"10,9 ",212
3429,3429,3429,286,320,"6,0 ",250
3430,3430,3430,321,350,"5,5 ",250
3431,3431,3431,102,150,"13,2 ",191
3432,3432,3432,102,150,"15,7 ",185
3433,3433,3433,102,150,"13,2 ",191
3434,3434,3434,102,150,"15,7 ",185
3435,3435,3435,102,150,"13,2 ",191
3436,3436,3436,102,150,"15,7 ",185
3437,3437,3437,102,150,"13,2 ",191
3438,3438,3438,102,150,"15,7 ",185
3439,3439,3439,115,168,"11,7 ",197
3440,3440,3440,115,168,"12,8 ",194
3441,3441,3441,115,168,"11,7 ",197
3442,3442,3442,115,168,"12,8 ",194
3443,3443,3443,115,168,"11,7 ",197
3444,3444,3444,115,168,"12,8 ",194
3445,3445,3445,115,168,"11,7 ",197
3446,3446,3446,115,168,"12,8 ",194
3447,3447,3447,150,190,"10,2 ",212
3448,3448,3448,150,190,"11,0 ",208
3449,3449,3449,150,190,"10,2 ",212
3450,3450,3450,150,190,"11,0 ",208
3451,3451,3451,150,190,"10,2 ",212
3452,3452,3452,150,190,"11,0 ",208
3453,3453,3453,150,190,"10,2 ",212
3454,3454,3454,150,190,"11,0 ",208
3455,3455,3455,170,245,"8,3 ",223
3456,3456,3456,170,245,"9,3 ",219
3457,3457,3457,170,245,"8,3 ",223
3458,3458,3458,170,245,"9,3 ",219
3459,3459,3459,170,245,"8,3 ",223
3460,3460,3460,170,245,"9,3 ",219
3461,3461,3461,170,245,"8,3 ",223
3462,3462,3462,170,245,"9,3 ",219
3463,3463,3463,193,280,"7,4 ",230
3464,3464,3464,193,280,"8,0 ",225
3465,3465,3465,193,280,"7,4 ",230
3466,3466,3466,193,280,"8,0 ",225
3467,3467,3467,193,280,"7,4 ",230
3468,3468,3468,193,280,"8,0 ",225
3469,3469,3469,193,280,"7,4 ",230
3470,3470,3470,193,280,"8,0 ",225
3471,3471,3471,90,190,"14,6 ",179
3472,3472,3472,90,190,"14,6 ",179
3473,3473,3473,90,190,"14,6 ",179
3474,3474,3474,90,190,"14,6 ",179
3475,3475,3475,143,280,"10,5 ",206
3476,3476,3476,143,280,"11,0 ",204
3477,3477,3477,143,280,"10,5 ",206
3478,3478,3478,143,280,"11,0 ",204
3479,3479,3479,143,280,"10,5 ",206
3480,3480,3480,143,280,"11,0 ",204
3481,3481,3481,143,280,"10,5 ",206
3482,3482,3482,143,280,"11,0 ",204
3483,3483,3483,102,150,"12,3 ",188
3484,3484,3484,102,150,"13,8 ",183
3485,3485,3485,102,150,"12,3 ",188
3486,3486,3486,102,150,"13,8 ",183
3487,3487,3487,102,150,"12,3 ",188
3488,3488,3488,102,150,"13,8 ",183
3489,3489,3489,102,150,"12,3 ",188
3490,3490,3490,102,150,"13,8 ",183
3491,3491,3491,105,165,"11,9 ",190
3492,3492,3492,105,165,"13,3 ",185
3493,3493,3493,105,165,"11,9 ",190
3494,3494,3494,105,165,"13,3 ",185
3495,3495,3495,105,165,"11,9 ",190
3496,3496,3496,105,165,"13,3 ",185
3497,3497,3497,105,165,"11,9 ",190
3498,3498,3498,105,165,"13,3 ",185
3499,3499,3499,140,175,"9,9 ",209
3500,3500,3500,140,175,"11,2 ",202
3501,3501,3501,140,180,"9,9 ",209
3502,3502,3502,140,180,"10,8 ",202
3503,3503,3503,140,180,"9,9 ",209
3504,3504,3504,140,180,"10,8 ",202
3505,3505,3505,140,180,"9,9 ",209
3506,3506,3506,140,180,"10,8 ",202
3507,3507,3507,140,180,"9,9 ",209
3508,3508,3508,140,180,"10,8 ",202
3509,3509,3509,170,245,"7,8 ",230
3510,3510,3510,170,245,"8,6 ",225
3511,3511,3511,170,245,"7,8 ",230
3512,3512,3512,170,245,"8,6 ",225
3513,3513,3513,170,245,"7,8 ",230
3514,3514,3514,170,245,"8,6 ",225
3515,3515,3515,170,245,"7,8 ",230
3516,3516,3516,170,245,"8,6 ",225
3517,3517,3517,90,190,"13,9 ",175
3518,3518,3518,90,190,"13,9 ",175
3519,3519,3519,90,190,"13,9 ",175
3520,3520,3520,90,190,"13,9 ",175
3521,3521,3521,102,150,"13,0 ",188
3522,3522,3522,82,127,"15,6 ",177
3523,3523,3523,102,150,"12,7 ",195
3524,3524,3524,102,150,"14,2 ",192
3525,3525,3525,102,150,"12,7 ",195
3526,3526,3526,102,150,"14,2 ",192
3527,3527,3527,102,150,"12,7 ",195
3528,3528,3528,102,150,"14,2 ",192
3529,3529,3529,102,150,"12,7 ",195
3530,3530,3530,102,150,"14,2 ",192
3531,3531,3531,140,175,"10,2 ",213
3532,3532,3532,140,175,"11,6 ",207
3533,3533,3533,140,180,"10,2 ",213
3534,3534,3534,140,180,"11,2 ",207
3535,3535,3535,140,180,"10,2 ",213
3536,3536,3536,140,180,"11,2 ",207
3537,3537,3537,140,180,"10,2 ",213
3538,3538,3538,140,180,"11,2 ",207
3539,3539,3539,140,180,"10,2 ",213
3540,3540,3540,140,180,"11,2 ",207
3541,3541,3541,150,190,"9,9 ",214
3542,3542,3542,150,190,"10,9 ",214
3543,3543,3543,150,190,"9,9 ",214
3544,3544,3544,150,190,"10,9 ",214
3545,3545,3545,150,190,"9,9 ",214
3546,3546,3546,150,190,"10,9 ",214
3547,3547,3547,150,190,"9,9 ",214
3548,3548,3548,150,190,"10,9 ",214
3549,3549,3549,170,245,"8,0 ",227
3550,3550,3550,170,245,"9,0 ",224
3551,3551,3551,170,245,"8,0 ",227
3552,3552,3552,170,245,"9,0 ",224
3553,3553,3553,170,245,"8,0 ",227
3554,3554,3554,170,245,"9,0 ",224
3555,3555,3555,170,245,"8,0 ",227
3556,3556,3556,170,245,"9,0 ",224
3557,3557,3557,192,245,"8,0 ",233
3558,3558,3558,192,245,"8,8 ",231
3559,3559,3559,193,280,"7,3 ",236
3560,3560,3560,193,280,"7,8 ",232
3561,3561,3561,193,280,"7,3 ",236
3562,3562,3562,193,280,"7,8 ",232
3563,3563,3563,193,280,"7,3 ",236
3564,3564,3564,193,280,"7,8 ",232
3565,3565,3565,193,280,"7,3 ",236
3566,3566,3566,193,280,"7,8 ",232
3567,3567,3567,286,320,"6,0 ",250
3568,3568,3568,295,323,"5,9 ",250
3569,3569,3569,321,350,"5,5 ",250
3570,3570,3570,115,168,"12,5 ",194
3571,3571,3571,115,168,"13,7 ",189
3572,3572,3572,115,168,"12,5 ",194
3573,3573,3573,115,168,"13,7 ",189
3574,3574,3574,115,168,"12,5 ",194
3575,3575,3575,115,168,"13,7 ",189
3576,3576,3576,150,190,"10,6 ",211
3577,3577,3577,150,190,"11,7 ",207
3578,3578,3578,150,190,"10,6 ",211
3579,3579,3579,150,190,"11,4 ",207
3580,3580,3580,150,190,"10,6 ",211
3581,3581,3581,150,190,"11,4 ",207
3582,3582,3582,192,245,"8,6 ",229
3583,3583,3583,192,245,"9,4 ",225
3584,3584,3584,193,280,"7,7 ",230
3585,3585,3585,193,280,"8,4 ",226
3586,3586,3586,193,280,"7,7 ",230
3587,3587,3587,193,280,"8,4 ",226
3588,3588,3588,193,280,"7,7 ",230
3589,3589,3589,193,280,"8,4 ",226
3590,3590,3590,286,320,"6,2 ",250
3591,3591,3591,321,350,"5,6 ",250
3592,3592,3592,99,141,"12,1 ",182
3593,3593,3593,99,141,"14,1 ",177
3594,3594,3594,102,140,"12,1 ",182
3595,3595,3595,102,140,"14,1 ",175
3596,3596,3596,113,162,"10,8 ",188
3597,3597,3597,113,162,"12,0 ",186
3598,3598,3598,129,164,"10,6 ",197
3599,3599,3599,129,164,"12,3 ",194
3600,3600,3600,136,172,"9,9 ",202
3601,3601,3601,170,222,"8,3 ",218
3602,3602,3602,170,222,"9,9 ",212
3603,3603,3603,170,222,"9,2 ",212
3604,3604,3604,170,222,"11,3 ",206
3605,3605,3605,99,141,"12,1 ",182
3606,3606,3606,99,141,"14,1 ",177
3607,3607,3607,102,140,"12,1 ",182
3608,3608,3608,102,140,"14,1 ",175
3609,3609,3609,113,162,"10,8 ",188
3610,3610,3610,113,162,"12,0 ",186
3611,3611,3611,129,164,"10,6 ",197
3612,3612,3612,129,164,"12,3 ",194
3613,3613,3613,170,222,"8,3 ",218
3614,3614,3614,170,222,"9,9 ",212
3615,3615,3615,170,222,"9,2 ",212
3616,3616,3616,170,222,"11,3 ",206
3617,3617,3617,86,152,"16,1 ",165
3618,3618,3618,86,152,"18,5 ",158
3619,3619,3619,115,220,"11,9 ",187
3620,3620,3620,115,220,"12,1 ",182
3621,3621,3621,195,230,"6,8 ",230
3622,3622,3622,195,230,"6,8 ",230
3623,3623,3623,200,240,"6,7 ",235
3624,3624,3624,215,230,"6,7 ",241
3625,3625,3625,215,230,"6,7 ",241
3626,3626,3626,220,240,"6,7 ",243
3627,3627,3627,238,240,"6,5 ",248
3628,3628,3628,100,141,"13,9 ",179
3629,3629,3629,100,141,"15,7 ",176
3630,3630,3630,100,141,"13,9 ",179
3631,3631,3631,100,141,"15,7 ",176
3632,3632,3632,113,162,"11,7 ",188
3633,3633,3633,113,162,"13,0 ",186
3634,3634,3634,113,162,"11,7 ",188
3635,3635,3635,113,162,"13,0 ",186
3636,3636,3636,129,164,"11,5 ",196
3637,3637,3637,129,164,"13,2 ",195
3638,3638,3638,170,222,"8,8 ",214
3639,3639,3639,170,222,"10,1 ",212
3640,3640,3640,170,222,"9,7 ",208
3641,3641,3641,170,222,"11,2 ",206
3642,3642,3642,115,220,"12,3 ",187
3643,3643,3643,115,220,"13,3 ",182
3644,3644,3644,113,162,"12,0 ",187
3645,3645,3645,113,162,"13,1 ",185
3646,3646,3646,113,162,"12,0 ",187
3647,3647,3647,113,162,"13,1 ",185
3648,3648,3648,129,164,"11,5 ",195
3649,3649,3649,129,164,"13,3 ",194
3650,3650,3650,170,222,"8,7 ",216
3651,3651,3651,170,222,"10,5 ",210
3652,3652,3652,171,226,"8,6 ",215
3653,3653,3653,171,226,"10,5 ",203
3654,3654,3654,195,230,"7,5 ",228
3655,3655,3655,200,240,"7,3 ",233
3656,3656,3656,215,230,"7,3 ",239
3657,3657,3657,90,140,"12,2 ",175
3658,3658,3658,90,140,"12,2 ",175
3659,3659,3659,90,140,"14,2 ",171
3660,3660,3660,102,140,"11,8 ",184
3661,3661,3661,102,140,"13,9 ",177
3662,3662,3662,105,145,"11,2 ",186
3663,3663,3663,105,145,"11,2 ",186
3664,3664,3664,105,145,"13,1 ",179
3665,3665,3665,122,230,"10,1 ",193
3666,3666,3666,122,230,"11,8 ",188
3667,3667,3667,125,170,"10,4 ",196
3668,3668,3668,125,170,"12,0 ",191
3669,3669,3669,129,230,"10,1 ",193
3670,3670,3670,129,230,"11,8 ",188
3671,3671,3671,129,174,"10,2 ",197
3672,3672,3672,129,174,"12,0 ",192
3673,3673,3673,129,164,"10,6 ",195
3674,3674,3674,129,164,"12,7 ",186
3675,3675,3675,150,205,"9,0 ",204
3676,3676,3676,150,205,"10,7 ",200
3677,3677,3677,170,222,"8,3 ",215
3678,3678,3678,170,222,"9,9 ",210
3679,3679,3679,170,222,"9,2 ",210
3680,3680,3680,170,222,"11,3 ",201
3681,3681,3681,171,226,"8,3 ",217
3682,3682,3682,171,226,"10,0 ",206
3683,3683,3683,171,226,"9,0 ",212
3684,3684,3684,171,226,"10,9 ",202
3685,3685,3685,90,140,"12,2 ",175
3686,3686,3686,90,140,"12,2 ",175
3687,3687,3687,90,140,"14,2 ",171
3688,3688,3688,102,140,"11,8 ",184
3689,3689,3689,102,140,"13,9 ",177
3690,3690,3690,105,145,"11,2 ",186
3691,3691,3691,105,145,"11,2 ",186
3692,3692,3692,105,145,"13,1 ",179
3693,3693,3693,122,230,"10,1 ",193
3694,3694,3694,122,230,"11,8 ",188
3695,3695,3695,125,170,"10,4 ",196
3696,3696,3696,125,170,"12,0 ",191
3697,3697,3697,129,230,"10,1 ",193
3698,3698,3698,129,230,"11,8 ",188
3699,3699,3699,129,174,"10,2 ",197
3700,3700,3700,129,174,"12,0 ",192
3701,3701,3701,129,164,"10,6 ",195
3702,3702,3702,129,164,"12,7 ",186
3703,3703,3703,150,205,"9,0 ",204
3704,3704,3704,150,205,"10,7 ",200
3705,3705,3705,170,222,"8,3 ",215
3706,3706,3706,170,222,"9,9 ",210
3707,3707,3707,170,222,"9,2 ",210
3708,3708,3708,170,222,"11,3 ",201
3709,3709,3709,171,226,"8,3 ",217
3710,3710,3710,171,226,"10,0 ",206
3711,3711,3711,171,226,"9,0 ",212
3712,3712,3712,171,226,"10,9 ",202
3713,3713,3713,86,152,"16,1 ",165
3714,3714,3714,75,110,"14,8 ",154
3715,3715,3715,75,110,"14,8 ",154
3716,3716,3716,90,123,"13,8 ",160
3717,3717,3717,90,123,"13,8 ",160
3718,3718,3718,90,125,"12,5 ",163
3719,3719,3719,90,125,"12,5 ",163
3720,3720,3720,90,125,"14,7 ",158
3721,3721,3721,98,142,"11,9 ",165
3722,3722,3722,98,142,"11,9 ",165
3723,3723,3723,98,142,"14,1 ",160
3724,3724,3724,105,145,"11,5 ",171
3725,3725,3725,105,145,"11,5 ",171
3726,3726,3726,105,145,"13,2 ",166
3727,3727,3727,122,160,"10,7 ",181
3728,3728,3728,122,160,"10,7 ",181
3729,3729,3729,122,160,"13,0 ",176
3730,3730,3730,143,190,"9,5 ",190
3731,3731,3731,143,190,"9,5 ",190
3732,3732,3732,143,190,"11,8 ",185
3733,3733,3733,90,123,"13,8 ",160
3734,3734,3734,90,123,,160
3735,3735,3735,98,142,"11,9 ",165
3736,3736,3736,98,142,,165
3737,3737,3737,98,142,,160
3738,3738,3738,109,160,"11,2 ",170
3739,3739,3739,109,160,,170
3740,3740,3740,109,160,,165
3741,3741,3741,122,160,"10,7 ",181
3742,3742,3742,122,160,,181
3743,3743,3743,122,160,,176
3744,3744,3744,125,172,"9,9 ",182
3745,3745,3745,125,172,,182
3746,3746,3746,143,190,"9,5 ",190
3747,3747,3747,143,190,,190
